$1;592199477431194;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199477431194;null;null
$0;592199477903623;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199477903623;null;drop table supplier 
$0;592199478431537;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199478431537;null;null
$1;592199478595748;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199478595748;null;null
$0;592199478814804;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199478814804;null;drop table sequence 
$0;592199479260612;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199479260612;null;null
$1;592199479373507;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199479373507;null;null
$0;592199479712835;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199479712835;null;create table supplier ( suppid int not null, name varchar(80) null, status varchar(2) not null, addr1 varchar(80) null, addr2 varchar(80) null, city varchar(80) null, state varchar(80) null, zip varchar(5) null, phone varchar(80) null, constraint pk_supplier primary key (suppid) ) 
$1;592199487346420;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199487346420;false;create table supplier ( suppid int not null, name varchar(80) null, status varchar(2) not null, addr1 varchar(80) null, addr2 varchar(80) null, city varchar(80) null, state varchar(80) null, zip varchar(5) null, phone varchar(80) null, constraint pk_supplier primary key (suppid) ) 
$0;592199488414436;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199488414436;null;null
$1;592199488918937;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199488918937;null;null
$0;592199490311527;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199490311527;null;create table signon ( username varchar(25) not null, password varchar(25) not null, constraint pk_signon primary key (username) ) 
$1;592199497972053;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199497972053;false;create table signon ( username varchar(25) not null, password varchar(25) not null, constraint pk_signon primary key (username) ) 
$0;592199500300519;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199500300519;null;null
$1;592199500549082;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199500549082;null;null
$0;592199500673844;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199500673844;null;create table account ( userid varchar(80) not null, email varchar(80) not null, firstname varchar(80) not null, lastname varchar(80) not null, status varchar(2) null, addr1 varchar(80) not null, addr2 varchar(40) null, city varchar(80) not null, state varchar(80) not null, zip varchar(20) not null, country varchar(20) not null, phone varchar(80) not null, constraint pk_account primary key (userid) ) 
$1;592199501764631;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199501764631;false;create table account ( userid varchar(80) not null, email varchar(80) not null, firstname varchar(80) not null, lastname varchar(80) not null, status varchar(2) null, addr1 varchar(80) not null, addr2 varchar(40) null, city varchar(80) not null, state varchar(80) not null, zip varchar(20) not null, country varchar(20) not null, phone varchar(80) not null, constraint pk_account primary key (userid) ) 
$0;592199502139238;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199502139238;null;null
$1;592199502255341;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199502255341;null;null
$0;592199502727128;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199502727128;null;create table profile ( userid varchar(80) not null, langpref varchar(80) not null, favcategory varchar(30), mylistopt int, banneropt int, constraint pk_profile primary key (userid) ) 
$1;592199503476984;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199503476984;false;create table profile ( userid varchar(80) not null, langpref varchar(80) not null, favcategory varchar(30), mylistopt int, banneropt int, constraint pk_profile primary key (userid) ) 
$0;592199504078023;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199504078023;null;null
$1;592199504290023;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199504290023;null;null
$0;592199504419596;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199504419596;null;create table bannerdata ( favcategory varchar(80) not null, bannername varchar(255) null, constraint pk_bannerdata primary key (favcategory) ) 
$1;592199505415448;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199505415448;false;create table bannerdata ( favcategory varchar(80) not null, bannername varchar(255) null, constraint pk_bannerdata primary key (favcategory) ) 
$0;592199505992112;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199505992112;null;null
$1;592199506320535;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199506320535;null;null
$0;592199506600208;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199506600208;null;create table orders ( orderid int not null, userid varchar(80) not null, orderdate date not null, shipaddr1 varchar(80) not null, shipaddr2 varchar(80) null, shipcity varchar(80) not null, shipstate varchar(80) not null, shipzip varchar(20) not null, shipcountry varchar(20) not null, billaddr1 varchar(80) not null, billaddr2 varchar(80) null, billcity varchar(80) not null, billstate varchar(80) not null, billzip varchar(20) not null, billcountry varchar(20) not null, courier varchar(80) not null, totalprice decimal(10,2) not null, billtofirstname varchar(80) not null, billtolastname varchar(80) not null, shiptofirstname varchar(80) not null, shiptolastname varchar(80) not null, creditcard varchar(80) not null, exprdate varchar(7) not null, cardtype varchar(80) not null, locale varchar(80) not null, constraint pk_orders primary key (orderid) ) 
$1;592199508587743;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199508587743;false;create table orders ( orderid int not null, userid varchar(80) not null, orderdate date not null, shipaddr1 varchar(80) not null, shipaddr2 varchar(80) null, shipcity varchar(80) not null, shipstate varchar(80) not null, shipzip varchar(20) not null, shipcountry varchar(20) not null, billaddr1 varchar(80) not null, billaddr2 varchar(80) null, billcity varchar(80) not null, billstate varchar(80) not null, billzip varchar(20) not null, billcountry varchar(20) not null, courier varchar(80) not null, totalprice decimal(10,2) not null, billtofirstname varchar(80) not null, billtolastname varchar(80) not null, shiptofirstname varchar(80) not null, shiptolastname varchar(80) not null, creditcard varchar(80) not null, exprdate varchar(7) not null, cardtype varchar(80) not null, locale varchar(80) not null, constraint pk_orders primary key (orderid) ) 
$0;592199509352032;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199509352032;null;null
$1;592199509499565;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199509499565;null;null
$0;592199509600273;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199509600273;null;create table orderstatus ( orderid int not null, linenum int not null, timestamp date not null, status varchar(2) not null, constraint pk_orderstatus primary key (orderid, linenum) ) 
$1;592199509997010;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199509997010;false;create table orderstatus ( orderid int not null, linenum int not null, timestamp date not null, status varchar(2) not null, constraint pk_orderstatus primary key (orderid, linenum) ) 
$0;592199510183673;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199510183673;null;null
$1;592199510271231;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199510271231;null;null
$0;592199510354299;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199510354299;null;create table lineitem ( orderid int not null, linenum int not null, itemid varchar(10) not null, quantity int not null, unitprice decimal(10,2) not null, constraint pk_lineitem primary key (orderid, linenum) ) 
$1;592199510664440;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199510664440;false;create table lineitem ( orderid int not null, linenum int not null, itemid varchar(10) not null, quantity int not null, unitprice decimal(10,2) not null, constraint pk_lineitem primary key (orderid, linenum) ) 
$0;592199510972016;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199510972016;null;null
$1;592199511054442;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199511054442;null;null
$0;592199511133661;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199511133661;null;create table category ( catid varchar(10) not null, name varchar(80) null, descn varchar(255) null, constraint pk_category primary key (catid) ) 
$1;592199511407240;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199511407240;false;create table category ( catid varchar(10) not null, name varchar(80) null, descn varchar(255) null, constraint pk_category primary key (catid) ) 
$0;592199511893460;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199511893460;null;null
$1;592199512001223;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199512001223;null;null
$0;592199514547142;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199514547142;null;create table product ( productid varchar(10) not null, category varchar(10) not null, name varchar(80) null, descn varchar(255) null, constraint pk_product primary key (productid), constraint fk_product_1 foreign key (category) references category (catid) ) 
$1;592199529583390;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199529583390;false;create table product ( productid varchar(10) not null, category varchar(10) not null, name varchar(80) null, descn varchar(255) null, constraint pk_product primary key (productid), constraint fk_product_1 foreign key (category) references category (catid) ) 
$0;592199533127406;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199533127406;null;null
$1;592199533352555;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199533352555;null;null
$0;592199533593741;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199533593741;null;create index productCat on product (category) 
$1;592199533981818;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199533981818;false;create index productCat on product (category) 
$0;592199534493375;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199534493375;null;null
$1;592199534614609;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199534614609;null;null
$0;592199534808648;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199534808648;null;create index productName on product (name) 
$1;592199535192877;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199535192877;false;create index productName on product (name) 
$0;592199535563957;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199535563957;null;null
$1;592199535780446;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199535780446;null;null
$0;592199535942413;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199535942413;null;create table item ( itemid varchar(10) not null, productid varchar(10) not null, listprice decimal(10,2) null, unitcost decimal(10,2) null, supplier int null, status varchar(2) null, attr1 varchar(80) null, attr2 varchar(80) null, attr3 varchar(80) null, attr4 varchar(80) null, attr5 varchar(80) null, constraint pk_item primary key (itemid), constraint fk_item_1 foreign key (productid) references product (productid), constraint fk_item_2 foreign key (supplier) references supplier (suppid) ) 
$1;592199537020050;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199537020050;false;create table item ( itemid varchar(10) not null, productid varchar(10) not null, listprice decimal(10,2) null, unitcost decimal(10,2) null, supplier int null, status varchar(2) null, attr1 varchar(80) null, attr2 varchar(80) null, attr3 varchar(80) null, attr4 varchar(80) null, attr5 varchar(80) null, constraint pk_item primary key (itemid), constraint fk_item_1 foreign key (productid) references product (productid), constraint fk_item_2 foreign key (supplier) references supplier (suppid) ) 
$0;592199537338851;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199537338851;null;null
$1;592199537551813;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199537551813;null;null
$0;592199537642899;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199537642899;null;create index itemProd on item (productid) 
$1;592199538846902;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199538846902;false;create index itemProd on item (productid) 
$0;592199539052808;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199539052808;null;null
$1;592199539147742;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199539147742;null;null
$0;592199539551215;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199539551215;null;create table inventory ( itemid varchar(10) not null, qty int not null, constraint pk_inventory primary key (itemid) ) 
$1;592199539833133;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199539833133;false;create table inventory ( itemid varchar(10) not null, qty int not null, constraint pk_inventory primary key (itemid) ) 
$0;592199539952442;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199539952442;null;null
$1;592199540025889;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199540025889;null;null
$0;592199540101900;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199540101900;null;CREATE TABLE sequence ( name varchar(30) not null, nextid int not null, constraint pk_sequence primary key (name) ) 
$1;592199540432248;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199540432248;false;CREATE TABLE sequence ( name varchar(30) not null, nextid int not null, constraint pk_sequence primary key (name) ) 
$0;592199541726695;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199541726695;null;null
$1;592199541831252;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199541831252;null;null
$0;592199541919772;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199541919772;null;INSERT INTO sequence VALUES('ordernum', 1000) 
$1;592199554590671;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199554590671;false;INSERT INTO sequence VALUES('ordernum', 1000) 
$0;592199554871305;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199554871305;null;null
$1;592199554961108;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199554961108;null;null
$0;592199555053798;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199555053798;null;INSERT INTO signon VALUES('j2ee','j2ee') 
$1;592199555263552;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199555263552;false;INSERT INTO signon VALUES('j2ee','j2ee') 
$0;592199555374523;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199555374523;null;null
$1;592199555451177;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199555451177;null;null
$0;592199555566959;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199555566959;null;INSERT INTO signon VALUES('ACID','ACID') 
$1;592199555970431;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199555970431;false;INSERT INTO signon VALUES('ACID','ACID') 
$0;592199556103853;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199556103853;null;null
$1;592199556178903;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199556178903;null;null
$0;592199556268064;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199556268064;null;INSERT INTO account VALUES('j2ee','yourname@yourdomain.com','ABC', 'XYX', 'OK', '901 San Antonio Road', 'MS UCUP02-206', 'Palo Alto', 'CA', '94303', 'USA', '555-555-5555') 
$1;592199556569546;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199556569546;false;INSERT INTO account VALUES('j2ee','yourname@yourdomain.com','ABC', 'XYX', 'OK', '901 San Antonio Road', 'MS UCUP02-206', 'Palo Alto', 'CA', '94303', 'USA', '555-555-5555') 
$0;592199556842163;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199556842163;null;null
$1;592199556933249;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199556933249;null;null
$0;592199557039409;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199557039409;null;INSERT INTO account VALUES('ACID','acid@yourdomain.com','ABC', 'XYX', 'OK', '901 San Antonio Road', 'MS UCUP02-206', 'Palo Alto', 'CA', '94303', 'USA', '555-555-5555') 
$1;592199557268407;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199557268407;false;INSERT INTO account VALUES('ACID','acid@yourdomain.com','ABC', 'XYX', 'OK', '901 San Antonio Road', 'MS UCUP02-206', 'Palo Alto', 'CA', '94303', 'USA', '555-555-5555') 
$0;592199557753023;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199557753023;null;null
$1;592199557968551;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199557968551;null;null
$0;592199559114182;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199559114182;null;INSERT INTO profile VALUES('j2ee','english','DOGS',1,1) 
$1;592199559757557;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199559757557;false;INSERT INTO profile VALUES('j2ee','english','DOGS',1,1) 
$0;592199559894827;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199559894827;null;null
$1;592199559971481;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199559971481;null;null
$0;592199560113241;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199560113241;null;INSERT INTO profile VALUES('ACID','english','CATS',1,1) 
$1;592199560523770;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199560523770;false;INSERT INTO profile VALUES('ACID','english','CATS',1,1) 
$0;592199560712036;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199560712036;null;null
$1;592199560797349;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199560797349;null;null
$0;592199560954504;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199560954504;null;INSERT INTO bannerdata VALUES ('FISH','<image src="../images/banner_fish.gif">') 
$1;592199561343544;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199561343544;false;INSERT INTO bannerdata VALUES ('FISH','<image src="../images/banner_fish.gif">') 
$0;592199561492681;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199561492681;null;null
$1;592199561562920;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199561562920;null;null
$0;592199561634442;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199561634442;null;INSERT INTO bannerdata VALUES ('CATS','<image src="../images/banner_cats.gif">') 
$1;592199561906096;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199561906096;false;INSERT INTO bannerdata VALUES ('CATS','<image src="../images/banner_cats.gif">') 
$0;592199562062290;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199562062290;null;null
$1;592199562136377;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199562136377;null;null
$0;592199562205654;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199562205654;null;INSERT INTO bannerdata VALUES ('DOGS','<image src="../images/banner_dogs.gif">') 
$1;592199562394882;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199562394882;false;INSERT INTO bannerdata VALUES ('DOGS','<image src="../images/banner_dogs.gif">') 
$0;592199562486289;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199562486289;null;null
$1;592199562550754;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199562550754;null;null
$0;592199562617144;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199562617144;null;INSERT INTO bannerdata VALUES ('REPTILES','<image src="../images/banner_reptiles.gif">') 
$1;592199562783922;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199562783922;false;INSERT INTO bannerdata VALUES ('REPTILES','<image src="../images/banner_reptiles.gif">') 
$0;592199563032805;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199563032805;null;null
$1;592199563113627;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199563113627;null;null
$0;592199563268538;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199563268538;null;INSERT INTO bannerdata VALUES ('BIRDS','<image src="../images/banner_birds.gif">') 
$1;592199563427618;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199563427618;false;INSERT INTO bannerdata VALUES ('BIRDS','<image src="../images/banner_birds.gif">') 
$0;592199563543720;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199563543720;null;null
$1;592199563616846;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199563616846;null;null
$0;592199563702159;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199563702159;null;INSERT INTO category VALUES ('FISH','Fish','<image src="../images/fish_icon.gif"><font size="5" color="blue"> Fish</font>') 
$1;592199564048221;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199564048221;false;INSERT INTO category VALUES ('FISH','Fish','<image src="../images/fish_icon.gif"><font size="5" color="blue"> Fish</font>') 
$0;592199564342006;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199564342006;null;null
$1;592199564458750;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199564458750;null;null
$0;592199564532517;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199564532517;null;INSERT INTO category VALUES ('DOGS','Dogs','<image src="../images/dogs_icon.gif"><font size="5" color="blue"> Dogs</font>') 
$1;592199564731687;boolean java.sql.Statement.execute(String);java.sql.Statement.execute(String);null;null;0;0;592199564731687;false;INSERT INTO category VALUES ('DOGS','Dogs','<image src="../images/dogs_icon.gif"><font size="5" color="blue"> Dogs</font>') 
$0;592199564963572;Statement java.sql.Connection.createStatement();java.sql.Connection.createStatement();null;null;0;0;592199564963572;null;null
